transaction_amount,hour_of_day,is_weekend,transactions_last_5min,amount_sum_last_5min,transactions_last_1hour,amount_sum_last_1hour,transactions_last_24hours,amount_sum_last_24hours,average_amount_24h,amount_deviation_ratio,is_new_device,is_high_risk_device,accounts_on_device_count,is_new_country,distance_from_home_km,speed_from_last_tx_kmh,is_high_risk_mcc,is_fraud
3.969253979465123,3,1.0,6,23.81552387679074,9,36.69961535749377,15,59.2103872759978,23.299327146483474,9.884529616845724,1.0,1.0,6,1.0,4282.660817708189,1540.2602372185315,0.0,1
41.31778777136849,10,0.0,0,0.0,1,33.59393937691218,2,71.97391442762124,23.99130480920708,1.653286536529559,0.0,0.0,1,0.0,8.142357336405766,2.2371944159721164,0.0,0
44.79494647887981,12,0.0,0,0.0,0,0.0,4,184.52451502087183,36.904903004174365,1.181771827089141,0.0,0.0,1,0.0,2.3305948039345656,0.9834812917563108,0.0,0
50.37956815484203,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,8.831982542002962,3.509606608241753,0.0,0
85.29509531963002,1,1.0,0,0.0,0,0.0,2,162.11981638892527,54.03993879630843,1.5496945887837876,1.0,0.0,1,0.0,7.913624486674212,1.0084521754823783,0.0,0
99.03869658325819,16,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,3,0.0,15.774099323055175,1.9818726160755786,0.0,0
13.867578226753352,9,0.0,1,13.867578226753352,1,13.867578226753352,2,28.712986631749835,9.570995543916611,1.311851676518193,0.0,0.0,1,0.0,41.929912516394204,13.931594126305265,0.0,0
91.05537207179239,16,1.0,0,0.0,0,0.0,1,81.18204428284567,40.59102214142283,2.189303541571421,0.0,0.0,1,0.0,9.65435565741163,0.8340502808806899,0.0,0
144.8439495588723,14,0.0,0,0.0,0,0.0,1,171.2537520494509,85.62687602472545,1.6720440145796123,0.0,0.0,3,0.0,39.32434984618053,3.885053111222998,0.0,0
154.7598077956603,4,0.0,0,0.0,0,0.0,2,276.71530090174986,92.23843363391661,1.6598284823541323,1.0,0.0,1,0.0,11.760020564552999,5.343999644875276,0.0,0
111.63333519670856,21,0.0,0,0.0,0,0.0,2,228.92217110561612,76.3073903685387,1.4440189309784186,0.0,0.0,1,0.0,2.847499663188125,0.27635018761172275,0.0,0
81.85045715809959,5,1.0,0,0.0,0,0.0,2,177.0427185801275,59.01423952670917,1.3638506095153013,0.0,0.0,3,0.0,11.597754929456329,2.1695345476367747,0.0,0
41.47189490740202,9,0.0,0,0.0,0,0.0,1,37.57206845851895,18.786034229259474,2.0960185566683,0.0,0.0,1,0.0,1.1540513804101797,0.5986453624741407,0.0,0
97.69559570503397,8,0.0,0,0.0,0,0.0,3,266.71103350549225,66.67775837637306,1.443540655731003,0.0,0.0,1,0.0,0.7384915443721716,0.12266796332097671,0.0,0
44.829387486778394,5,0.0,0,0.0,0,0.0,2,77.51036823893038,25.836789412976795,1.6704452532276968,0.0,0.0,1,0.0,0.16256718191958408,0.07319827502676086,0.0,0
8.79246326089696,8,0.0,0,0.0,0,0.0,1,9.413243753211477,4.706621876605738,1.5407474774071872,0.0,0.0,1,0.0,17.7205063602009,1.8233348256258393,0.0,0
128.92486796096574,16,0.0,0,0.0,0,0.0,2,288.16469971346197,96.05489990448733,1.3283705210951942,0.0,0.0,1,1.0,20.237165827923956,3.1447070971455227,0.0,0
24.93389447751351,4,0.0,0,0.0,0,0.0,2,52.61531799033883,17.538439330112944,1.3449834710202437,0.0,0.0,2,0.0,31.760595792010655,3.352601530989414,0.0,0
6.380063343702502,11,0.0,0,0.0,0,0.0,3,22.674954893836002,5.6687387234590005,0.9567121472699164,0.0,0.0,3,0.0,2.9350105536574786,1.6411608089530307,0.0,0
39.63940179017103,7,0.0,0,0.0,0,0.0,3,100.78022255925751,25.195055639814377,1.5132398394268851,0.0,0.0,1,0.0,5.809799452503021,0.5046261973912913,0.0,0
48.506813193904875,2,0.0,0,0.0,0,0.0,2,78.68602367503698,26.22867455834566,1.7814606836614237,0.0,0.0,3,0.0,10.319166676376712,0.9289442696695329,0.0,0
21.662647549768856,10,1.0,0,0.0,0,0.0,6,138.83604643208938,19.83372091886991,1.0397877380678626,0.0,0.0,1,0.0,18.12791013991082,1.7667776989142412,0.0,0
96.59387853638664,11,1.0,0,0.0,1,88.61171003992364,2,193.82498504971022,64.6083283499034,1.4722807449266289,0.0,0.0,1,0.0,8.820672604692165,1.263580103843704,1.0,0
50.43707233151964,4,0.0,0,0.0,0,0.0,3,147.33423674636867,36.83355918659217,1.33313051734752,0.0,0.0,2,0.0,30.096823740292553,5.196393497184902,0.0,0
206.34742576896622,15,0.0,0,0.0,1,199.41378968889967,1,199.41378968889967,99.70689484444983,2.04899005264423,0.0,0.0,1,0.0,8.80282550997868,1.1063041169447232,0.0,0
20.41002840233803,9,0.0,0,0.0,0,0.0,2,33.67226702129014,11.224089007096714,1.6696563965207514,0.0,0.0,1,0.0,5.832187723139926,0.5877384103263221,0.0,0
71.4676597435787,16,0.0,1,71.4676597435787,1,71.4676597435787,2,143.11211380934105,47.704037936447016,1.467386745978547,0.0,0.0,1,0.0,64.59593466505086,18.826610388918038,0.0,0
83.40835542204317,11,1.0,1,83.40835542204317,1,83.40835542204317,5,376.8540524408818,62.809008740146965,1.3071564198985088,0.0,0.0,2,0.0,6.278578048495753,1.33018973269064,0.0,0
208.4217382417833,9,0.0,0,0.0,0,0.0,3,535.8987350346848,133.9746837586712,1.5441542994420507,0.0,0.0,1,0.0,8.125225368560317,1.2219578762234173,0.0,0
109.25454785740055,7,0.0,0,0.0,1,123.91130350702521,2,244.73711480556153,81.5790382685205,1.323030034597156,0.0,0.0,1,0.0,9.855028925070991,1.3497425825717893,0.0,0
38.394110623138005,14,0.0,0,0.0,0,0.0,3,118.26424036597707,29.56606009149427,1.2561027004531107,0.0,0.0,1,0.0,2.0535314461891687,0.40343256364370583,0.0,0
59.84499265294605,10,0.0,0,0.0,0,0.0,1,49.286669634100285,24.643334817050143,2.3337445414141444,1.0,0.0,1,0.0,8.905160965904258,0.8536378425163939,0.0,0
67.03325810672334,9,0.0,0,0.0,0,0.0,2,121.79420494225701,40.59806831408567,1.6114512241431405,1.0,0.0,1,0.0,3.2316084266914826,0.3695006183100574,1.0,0
55.15279878407166,18,1.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,16.88713309369297,1.4840491138010732,0.0,0
65.30606773061768,10,1.0,0,0.0,1,55.81991928029726,4,269.48387479298515,53.89677495859703,1.1896157429989522,0.0,0.0,1,0.0,38.531593536940534,3.7119362875415582,0.0,0
31.853931232117986,2,0.0,0,0.0,0,0.0,1,26.26675886348832,13.13337943174416,2.2538085378626946,0.0,0.0,1,0.0,1.8379094602053698,0.18509597392152172,0.0,0
29.10797861281285,10,0.0,0,0.0,0,0.0,2,68.62072652861069,22.873575509536895,1.2192550965474336,0.0,0.0,1,0.0,13.464542115332732,1.547158605793774,0.0,0
63.912553117844354,12,0.0,0,0.0,0,0.0,3,227.684720345611,56.92118008640275,1.1034401064084691,0.0,0.0,1,0.0,22.367330547127587,2.9407047444691665,0.0,0
110.65618606539375,12,0.0,0,0.0,0,0.0,1,128.53020721595354,64.26510360797677,1.6954877867055012,0.0,0.0,1,1.0,5.501611673432806,0.6372467497253161,0.0,0
82.37292512900666,6,0.0,0,0.0,1,76.62145138728602,2,149.6990671265798,49.899689042193266,1.6183384747345642,0.0,0.0,2,0.0,2.547199355363285,0.24581644863944757,0.0,0
211.31271337167934,11,0.0,0,0.0,0,0.0,2,451.0477458757531,150.34924862525102,1.396192682098483,0.0,0.0,3,0.0,14.010246126163622,2.08636395497709,0.0,0
36.75601508704722,14,1.0,0,0.0,0,0.0,2,68.39664194733834,22.79888064911278,1.5444430193576133,0.0,0.0,1,0.0,4.721298884400884,0.42529776493509946,0.0,0
8422.682378888958,13,1.0,1,8422.682378888958,4,35474.457882168026,9,76718.9672875579,49.82478088624234,11.29848436457104,1.0,1.0,6,1.0,5258.754159741889,832.572512959445,1.0,1
186.72252012942508,17,1.0,0,0.0,0,0.0,4,683.1448851385312,136.62897702770624,1.3567093511988813,0.0,0.0,1,0.0,7.822048742383091,2.0428123573337786,0.0,0
56.61792124605272,10,0.0,0,0.0,0,0.0,3,149.54272178721516,37.38568044680379,1.4749750580692662,0.0,0.0,1,0.0,1.6166248022839145,0.34206883313607694,0.0,0
508.96731211428283,2,1.0,0,0.0,0,0.0,2,1144.8716312192366,381.62387707307886,1.3302026941122473,0.0,0.0,1,0.0,7.101492227559229,2.814422216676262,1.0,0
196.81020183842196,7,0.0,0,0.0,0,0.0,1,230.13237433331403,115.06618716665702,1.6956721560589072,0.0,0.0,2,0.0,25.393141740160523,15.632722348466023,0.0,0
33.25221320492481,14,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,3,0.0,30.585040978481697,7.3159319920323655,0.0,0
17.3297938271037,10,1.0,0,0.0,0,0.0,1,15.166442315905641,7.583221157952821,2.0190314927452038,0.0,0.0,1,0.0,6.673093030499914,0.768088959501884,0.0,0
319.2732154011782,15,0.0,0,0.0,1,338.1845498573111,2,720.3725841722203,240.12419472407342,1.324102775196547,0.0,0.0,3,0.0,12.825733755683812,5.835487388593846,0.0,0
8.08706324742568,10,0.0,0,0.0,1,8.632953439889906,1,8.632953439889906,4.316476719944953,1.5211320717509724,0.0,0.0,1,0.0,11.023044327973555,5.705524477179275,1.0,0
212.14412356347268,8,0.0,0,0.0,0,0.0,1,233.25569773591485,116.62784886795743,1.8035195372960875,0.0,0.0,1,0.0,2.1771511940057158,0.2599751512565417,0.0,0
37.50626533067573,14,0.0,0,0.0,0,0.0,2,61.63935958005292,20.546453193350974,1.7407164415463887,0.0,0.0,1,0.0,1.9443961122625002,0.5246262883275338,0.0,0
10.431667360526337,9,1.0,0,0.0,0,0.0,3,33.77274434372474,8.443186085931185,1.1046766700984352,0.0,0.0,2,0.0,18.900298388169382,1.7218602139520653,0.0,0
253.06662346012752,0,0.0,0,0.0,0,0.0,2,441.0791414758593,147.0263804919531,1.7096048867714126,0.0,0.0,1,0.0,8.163011581096296,1.563259145492913,0.0,0
69.27199296903365,8,0.0,0,0.0,0,0.0,1,79.95649934666673,39.978249673333366,1.690457584724817,0.0,0.0,1,0.0,2.1802809757351866,0.28536726619478686,0.0,0
19.461652147891414,7,0.0,0,0.0,0,0.0,2,37.700270042344044,12.566756680781348,1.4345102964410623,0.0,0.0,1,0.0,47.11714367732421,7.876499251916637,0.0,0
56.73640868120758,7,0.0,0,0.0,1,66.45796631128952,2,118.96703145486495,39.65567715162165,1.3955347114159309,0.0,0.0,1,0.0,13.76855126516881,2.068676496563293,0.0,0
64.99872203152248,14,1.0,0,0.0,0,0.0,1,55.818648343576854,27.909324171788427,2.2483653248093707,1.0,0.0,2,0.0,8.680469747899542,1.9513250403834768,0.0,0
59.738225723534114,15,1.0,0,0.0,0,0.0,1,56.230436471613885,28.115218235806942,2.051786980942698,0.0,0.0,1,1.0,26.28537750705774,3.662481479347901,0.0,0
39.468234016486036,6,0.0,0,0.0,0,0.0,1,44.24970834978553,22.124854174892764,1.7067452066070838,0.0,0.0,1,0.0,18.008260064828725,4.742818250977119,0.0,0
37.36880441752863,13,1.0,0,0.0,0,0.0,3,130.9938313378769,32.74845783446923,1.1072744301626054,0.0,0.0,2,0.0,17.828056248657816,3.133677087374034,0.0,0
182.40403259075558,10,0.0,0,0.0,0,0.0,2,373.72962689178075,124.57654229726025,1.4525326884616345,0.0,0.0,1,0.0,20.298476800575067,8.898683911816114,0.0,0
60.889975411884585,12,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,7.848462160624477,0.8809155645283557,0.0,0
57.571638302651294,12,1.0,0,0.0,0,0.0,2,115.16780133889087,38.38926711296362,1.4616072479222029,1.0,0.0,1,0.0,0.6665032554221763,0.06704669803313437,0.0,0
29.596299077179737,0,0.0,0,0.0,0,0.0,1,28.717956570817165,14.358978285408583,1.9269705658283902,0.0,0.0,1,0.0,1.3615787791881329,0.12489076642716888,1.0,0
178.64428422933906,18,0.0,0,0.0,0,0.0,2,307.9440810231991,102.64802700773303,1.7235666648629082,0.0,0.0,1,0.0,13.446587063338182,3.315387144395662,0.0,0
56.42109357020315,11,1.0,0,0.0,0,0.0,1,46.15770419048252,23.07885209524126,2.343180370353026,0.0,0.0,1,0.0,13.137465501458248,5.649170558808643,0.0,0
114.31439443335934,9,0.0,0,0.0,0,0.0,3,312.7068672550331,78.17671681375828,1.4437880103345648,0.0,0.0,1,0.0,8.041095983531294,1.1887022484160306,1.0,0
48.82808149279814,17,0.0,0,0.0,0,0.0,1,39.424705463859425,19.712352731929712,2.3574377148147847,0.0,0.0,1,0.0,20.007048508465765,3.4583605377665094,0.0,0
51.76902299624289,16,0.0,0,0.0,0,0.0,2,99.77046825787583,33.256822752625276,1.5112032826300439,0.0,0.0,1,0.0,3.4104820268275406,0.6196519655989821,0.0,0
131.2348729366391,11,0.0,0,0.0,0,0.0,3,407.56740565049574,101.89185141262394,1.275464199884518,0.0,0.0,1,0.0,15.870722477927444,1.546086427259791,0.0,0
150.72679577729562,16,0.0,1,150.72679577729562,1,150.72679577729562,4,590.4106508022523,118.08213016045048,1.2657381554579796,0.0,0.0,1,0.0,3.9414706159187864,0.7182400727597382,0.0,0
42.52628675272967,12,0.0,0,0.0,1,37.837753358129234,5,213.184427766893,35.53073796114884,1.16412339652041,1.0,0.0,3,0.0,4.269060287371967,0.9760838475750805,0.0,0
48.80766456911307,10,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,2,0.0,47.790107615730335,7.360201378507133,0.0,0
7.558065489337845,14,0.0,0,0.0,0,0.0,3,24.928368882286108,6.232092220571527,1.045073162623548,1.0,0.0,1,0.0,15.607278267100849,1.6931012126715186,0.0,0
151.36024806954802,5,0.0,0,0.0,0,0.0,3,429.4224129417602,107.35560323544004,1.3968843654597678,0.0,0.0,2,0.0,7.797101646077061,0.6497678852127055,0.0,0
32.5779265498467,14,1.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,3,0.0,43.536304633591485,4.903064099745314,0.0,0
284.9727979731638,10,0.0,0,0.0,0,0.0,1,286.8425888452443,143.42129442262214,1.9732048456735454,0.0,0.0,1,0.0,21.064360130501043,3.6545748313827877,0.0,0
11.695830701336995,11,0.0,0,0.0,0,0.0,1,12.429969258979193,6.214984629489597,1.621047209654885,0.0,0.0,1,0.0,11.970491127476736,1.1379354816972453,1.0,0
295.11818124461684,22,1.0,0,0.0,0,0.0,5,1761.0209990358585,293.50349983930977,1.0020871786095664,0.0,0.0,1,0.0,3.7957364760626575,1.4900710446202519,0.0,0
19.64901482179594,8,0.0,0,0.0,0,0.0,3,51.44399239744408,12.86099809936102,1.4175757532714577,0.0,0.0,1,0.0,55.397490938047966,5.4165739448765144,0.0,0
32.09636794694643,9,0.0,0,0.0,0,0.0,4,140.81109318339722,28.162218636679444,1.1006147490635878,0.0,0.0,2,0.0,2.3311945977535276,0.39106910051343075,0.0,0
174.08229405110487,6,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,1.0,0.0,1,0.0,41.56623300976636,14.25653309861797,0.0,0
109.32632672960554,9,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,4.5269196876254965,4.322173974265832,0.0,0
11.371692873756775,14,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,0.7235650708183367,0.07285517813074524,0.0,0
153.4527888857777,9,0.0,0,0.0,0,0.0,2,333.5755977941038,111.19186593136794,1.3677710733472481,0.0,0.0,2,0.0,6.928090624919805,2.239792364028413,0.0,0
17.533820780741674,8,0.0,0,0.0,1,19.364557983951656,2,37.79560869800162,12.598536232667207,1.289390305010983,0.0,0.0,3,0.0,15.965165517622761,1.5644335219138217,0.0,0
129.36406023002093,9,1.0,0,0.0,0,0.0,3,378.0853631179659,94.52134077949148,1.3542948536354245,0.0,0.0,2,0.0,29.792446632578052,5.760859325430458,1.0,0
101.43772735845826,12,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,2,0.0,39.798696401156434,3.8802117708805817,0.0,0
21.879188832678942,16,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,2,0.0,4.309284699510155,0.685398476878336,0.0,0
49.84108051966593,15,0.0,0,0.0,0,0.0,2,93.11811257077812,31.03937085692604,1.5556198260644574,1.0,0.0,3,0.0,28.157553670025237,14.538291321873942,0.0,0
68.27851672896072,11,1.0,0,0.0,1,72.174031331554,2,130.63115277627628,43.543717592092094,1.5328427984888784,0.0,0.0,1,0.0,7.16225106869856,1.0921634167632723,0.0,0
218.19457291458806,13,1.0,0,0.0,1,244.26218708150031,4,1014.4268663307793,202.88537326615585,1.0701825708200887,0.0,0.0,1,0.0,1.2847270535454396,0.122950340482236,0.0,0
89.63794497362538,8,0.0,0,0.0,0,0.0,3,245.057077222758,61.2642693056895,1.4396369855967226,0.0,0.0,1,0.0,18.803684118796244,1.5955571629435803,0.0,0
67.55965035122706,12,1.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,7.1776317611436395,1.1076585064582327,0.0,0
8.185107383482565,21,0.0,0,0.0,0,0.0,1,9.752867290548702,4.876433645274351,1.3928698727100883,0.0,0.0,1,0.0,3.840983352372622,1.4854539454961564,0.0,0
74.28904394138743,10,0.0,0,0.0,0,0.0,1,71.77058311782294,35.88529155891147,2.014056031595587,0.0,0.0,1,0.0,11.34317983457921,1.591683763434571,0.0,0
122.51816034216148,10,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,60.23431166523625,9.970636409812581,0.0,0
23.14702077444125,8,0.0,0,0.0,1,21.059204708894736,1,21.059204708894736,10.529602354447368,2.007616573655087,1.0,0.0,3,0.0,17.360836341547998,2.3472497356151467,0.0,0
163.96642589111127,10,1.0,0,0.0,0,0.0,1,135.45839374193963,67.72919687096982,2.3856880824453257,0.0,0.0,1,0.0,15.779248751897647,4.004736855167487,0.0,0
69.4759848882999,15,0.0,0,0.0,0,0.0,4,283.8770281388656,56.775405627773125,1.2025183403455364,0.0,0.0,3,0.0,16.67256709124814,5.424763583228784,0.0,0
24.92768747177402,7,0.0,0,0.0,0,0.0,1,23.513460978070604,11.756730489035302,1.9540812195726742,0.0,0.0,2,0.0,5.795187053157972,1.6212392855159574,0.0,0
63.92431539485444,11,1.0,0,0.0,1,54.01905781659269,3,191.44179645963547,47.86044911490887,1.3083038848971429,0.0,0.0,1,0.0,11.27682021783634,4.270409493779472,0.0,0
45.81928570201626,15,1.0,0,0.0,0,0.0,2,109.13101305467363,36.37700435155788,1.225868324573382,0.0,0.0,1,0.0,2.8371730186401933,0.8972630212216123,0.0,0
232.2780155986255,3,0.0,0,0.0,0,0.0,4,840.375857126756,168.07517142535121,1.373815053035029,0.0,0.0,1,0.0,5.957185193981362,0.9447001774924463,0.0,0
9.842492774248601,10,0.0,0,0.0,0,0.0,4,33.00966525380536,6.601933050761072,1.294735524310256,0.0,0.0,1,0.0,28.021054468947302,7.196498306996747,0.0,0
76.28030146935296,14,1.0,0,0.0,1,66.13257985028277,5,375.14863198943976,62.52477199823996,1.2007961472331834,0.0,0.0,2,0.0,7.773719165805545,1.4695356791108696,0.0,0
57.418611620100634,15,0.0,0,0.0,1,54.70276252579118,4,229.1920689261292,45.83841378522584,1.2258871934346351,0.0,0.0,3,1.0,0.9754489574120443,0.10401268998214455,0.0,0
17.4490632799591,12,0.0,0,0.0,0,0.0,1,14.330047656458062,7.165023828229031,2.1370498907342133,0.0,0.0,3,0.0,13.046298669773181,3.435115909248347,0.0,0
28.030597176707907,10,0.0,0,0.0,0,0.0,1,27.948287158521783,13.974143579260891,1.8719332446852008,0.0,0.0,1,0.0,6.674638949256901,0.6853024267377414,0.0,0
60.47591290829503,17,0.0,0,0.0,1,49.99172869623755,4,225.2234763017955,45.0446952603591,1.313417594933245,0.0,0.0,1,0.0,10.611663008221038,0.8896107450310596,0.0,0
24.91347780514662,15,1.0,0,0.0,0,0.0,2,40.47510802801487,13.491702676004957,1.719154633664808,1.0,0.0,1,0.0,27.620600380168607,11.760587562059184,0.0,0
238.4599043753154,13,1.0,0,0.0,0,0.0,3,737.4602547107305,184.36506367768263,1.286433913943759,0.0,0.0,1,0.0,5.860279866928965,0.5335268304109131,0.0,0
9.464388931356819,21,0.0,0,0.0,0,0.0,2,15.490067637081612,5.163355879027204,1.535590207205532,0.0,0.0,1,0.0,17.196238134894795,6.151529641521384,1.0,0
63.1324926474629,7,1.0,0,0.0,0,0.0,2,144.1216027811272,48.04053426037573,1.2873532802939573,1.0,0.0,3,0.0,0.31340541049506726,0.026784861912128716,1.0,0
23.569284360859786,16,0.0,0,0.0,0,0.0,2,42.936051421208155,14.312017140402718,1.5392671092738794,0.0,0.0,1,0.0,32.74987253934475,2.8716790054927412,0.0,0
102.41600257794458,13,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,2,0.0,2.895424695138142,0.28436647064166615,0.0,0
228.0265845130198,19,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,1,0.0,15.55321583699264,4.108623729512462,1.0,0
42.576000221398075,7,0.0,0,0.0,0,0.0,2,88.04495845168994,29.348319483896645,1.4029112960930061,0.0,1.0,3,0.0,52.844429011636585,7.496257056154973,0.0,0
206.1177517148678,14,0.0,0,0.0,0,0.0,2,486.2633870655189,162.0877956885063,1.263845346886334,0.0,0.0,3,0.0,7.224118129608781,0.6331541002588451,0.0,0
32.77214054794124,6,1.0,0,0.0,1,39.089121158203724,1,39.089121158203724,19.544560579101862,1.5951735945755587,0.0,0.0,1,0.0,67.63274538522168,7.515527445252343,0.0,0
37.843949869558735,8,0.0,0,0.0,0,0.0,2,75.67646109455006,25.22548703151669,1.4430218140116697,1.0,0.0,1,0.0,20.90263915554791,2.2489152312417913,0.0,0
39.77642379104728,17,0.0,0,0.0,1,33.228587553609394,2,68.8478957828147,22.949298594271568,1.6608596545938679,0.0,0.0,2,0.0,2.3183860290744165,0.35768261746049695,0.0,0
7.980275495916336,11,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5,0.0,0.0,2,0.0,13.140401076191988,4.163914597022657,0.0,0
250.93288824940117,17,1.0,0,0.0,0,0.0,2,515.4165464013032,171.80551546710106,1.4521115693044768,0.0,0.0,1,0.0,44.48402918976056,6.351089344131753,1.0,0
156.07781199866278,20,0.0,0,0.0,0,0.0,2,324.29640214386586,108.09880071462196,1.430609786508354,0.0,0.0,1,0.0,7.639245536712014,1.1714965374794426,0.0,0
135.1047760909746,11,1.0,0,0.0,1,118.51967103504369,4,533.4920985910129,106.69841971820259,1.25447315238684,0.0,0.0,1,0.0,30.77992219288234,9.122895193992772,0.0,0
